path,top1,confidence
data/fer2013/test/happy/PrivateTest_14568181.jpg,3,0.450175
data/fer2013/test/happy/PrivateTest_14617434.jpg,3,0.996750
data/fer2013/test/happy/PrivateTest_14676002.jpg,3,0.935650
data/fer2013/test/happy/PrivateTest_14768445.jpg,3,0.411794
data/fer2013/test/happy/PrivateTest_14822460.jpg,3,0.909869
data/fer2013/test/happy/PrivateTest_14980482.jpg,3,0.997540
data/fer2013/test/happy/PrivateTest_15042924.jpg,3,0.992762
data/fer2013/test/happy/PrivateTest_15203663.jpg,3,0.627653
data/fer2013/test/happy/PrivateTest_15284009.jpg,3,0.702349
data/fer2013/test/happy/PrivateTest_1533232.jpg,3,0.996306
data/fer2013/test/happy/PrivateTest_15382223.jpg,3,0.999870
data/fer2013/test/happy/PrivateTest_15603414.jpg,3,0.993232
data/fer2013/test/happy/PrivateTest_1561788.jpg,5,0.496835
data/fer2013/test/happy/PrivateTest_15826714.jpg,3,0.858120
data/fer2013/test/happy/PrivateTest_15967470.jpg,0,0.402772
data/fer2013/test/happy/PrivateTest_15989691.jpg,3,0.555398
data/fer2013/test/happy/PrivateTest_16229950.jpg,3,0.662070
data/fer2013/test/happy/PrivateTest_16429842.jpg,3,0.989613
data/fer2013/test/happy/PrivateTest_16487993.jpg,3,0.377218
data/fer2013/test/happy/PrivateTest_16894784.jpg,3,0.996844
data/fer2013/test/happy/PrivateTest_17029019.jpg,2,0.342851
data/fer2013/test/happy/PrivateTest_17105398.jpg,3,0.972262
data/fer2013/test/happy/PrivateTest_17220569.jpg,3,0.997802
data/fer2013/test/happy/PrivateTest_1735299.jpg,3,0.958435
data/fer2013/test/happy/PrivateTest_17486893.jpg,5,0.625573
data/fer2013/test/happy/PrivateTest_17599960.jpg,3,0.732868
data/fer2013/test/happy/PrivateTest_17716289.jpg,3,0.954485
data/fer2013/test/happy/PrivateTest_17735313.jpg,3,0.991019
data/fer2013/test/happy/PrivateTest_17745884.jpg,2,0.588090
data/fer2013/test/happy/PrivateTest_17864346.jpg,3,0.940850
data/fer2013/test/happy/PrivateTest_18691574.jpg,3,0.856493
data/fer2013/test/happy/PrivateTest_18748017.jpg,3,0.648073
data/fer2013/test/happy/PrivateTest_19032601.jpg,3,0.990228
data/fer2013/test/happy/PrivateTest_19095716.jpg,3,0.956804
data/fer2013/test/happy/PrivateTest_19267986.jpg,4,0.503560
data/fer2013/test/happy/PrivateTest_19304106.jpg,3,0.623026
data/fer2013/test/happy/PrivateTest_19554184.jpg,3,0.958789
data/fer2013/test/happy/PrivateTest_19562731.jpg,3,0.902324
data/fer2013/test/happy/PrivateTest_19864965.jpg,4,0.590239
data/fer2013/test/happy/PrivateTest_20032914.jpg,3,0.307458
data/fer2013/test/happy/PrivateTest_20212302.jpg,5,0.301636
data/fer2013/test/happy/PrivateTest_20254872.jpg,6,0.455415
data/fer2013/test/happy/PrivateTest_2028370.jpg,3,0.935082
data/fer2013/test/happy/PrivateTest_20329871.jpg,3,0.602838
data/fer2013/test/happy/PrivateTest_20710948.jpg,3,0.911386
data/fer2013/test/happy/PrivateTest_20899389.jpg,5,0.568529
data/fer2013/test/happy/PrivateTest_20968183.jpg,3,0.985902
data/fer2013/test/happy/PrivateTest_21295061.jpg,3,0.910899
data/fer2013/test/happy/PrivateTest_21388598.jpg,3,0.462178
data/fer2013/test/happy/PrivateTest_2146189.jpg,3,0.584073
data/fer2013/test/happy/PrivateTest_21515821.jpg,3,0.971389
data/fer2013/test/happy/PrivateTest_21693402.jpg,3,0.997900
data/fer2013/test/happy/PrivateTest_218533.jpg,3,0.935002
data/fer2013/test/happy/PrivateTest_21876158.jpg,3,0.547498
data/fer2013/test/happy/PrivateTest_22024521.jpg,4,0.272434
data/fer2013/test/happy/PrivateTest_22108748.jpg,3,0.881145
data/fer2013/test/happy/PrivateTest_22154496.jpg,3,0.855620
data/fer2013/test/happy/PrivateTest_2260082.jpg,3,0.982602
data/fer2013/test/happy/PrivateTest_22689070.jpg,3,0.810063
data/fer2013/test/happy/PrivateTest_22929697.jpg,3,0.973891
data/fer2013/test/happy/PrivateTest_22938435.jpg,3,0.994048
data/fer2013/test/happy/PrivateTest_22979298.jpg,3,0.857504
data/fer2013/test/happy/PrivateTest_2309763.jpg,3,0.937748
data/fer2013/test/happy/PrivateTest_23250597.jpg,3,0.963607
data/fer2013/test/happy/PrivateTest_23282756.jpg,3,0.986874
data/fer2013/test/happy/PrivateTest_23344981.jpg,5,0.476395
data/fer2013/test/happy/PrivateTest_23400117.jpg,5,0.344223
data/fer2013/test/happy/PrivateTest_2352334.jpg,3,0.992804
data/fer2013/test/happy/PrivateTest_23574753.jpg,0,0.409140
data/fer2013/test/happy/PrivateTest_23578691.jpg,3,0.976362
data/fer2013/test/happy/PrivateTest_23631554.jpg,3,0.971850
data/fer2013/test/happy/PrivateTest_23782289.jpg,3,0.940723
data/fer2013/test/happy/PrivateTest_23900877.jpg,3,0.425678
data/fer2013/test/happy/PrivateTest_2390435.jpg,3,0.636810
data/fer2013/test/happy/PrivateTest_23955431.jpg,3,0.947732
data/fer2013/test/happy/PrivateTest_24030799.jpg,5,0.410569
data/fer2013/test/happy/PrivateTest_24344951.jpg,3,0.835544
data/fer2013/test/happy/PrivateTest_24407679.jpg,5,0.620419
data/fer2013/test/happy/PrivateTest_2462458.jpg,3,0.990703
data/fer2013/test/happy/PrivateTest_24847138.jpg,3,0.974029
data/fer2013/test/happy/PrivateTest_2492326.jpg,4,0.303889
data/fer2013/test/happy/PrivateTest_24940210.jpg,3,0.448832
data/fer2013/test/happy/PrivateTest_2501190.jpg,3,0.865563
data/fer2013/test/happy/PrivateTest_25055249.jpg,3,0.716502
data/fer2013/test/happy/PrivateTest_25055299.jpg,3,0.988032
data/fer2013/test/happy/PrivateTest_25072457.jpg,3,0.954213
data/fer2013/test/happy/PrivateTest_25106668.jpg,3,0.969771
data/fer2013/test/happy/PrivateTest_251881.jpg,3,0.434025
data/fer2013/test/happy/PrivateTest_25207883.jpg,5,0.532898
data/fer2013/test/happy/PrivateTest_25371657.jpg,3,0.754108
data/fer2013/test/happy/PrivateTest_25427646.jpg,3,0.884270
data/fer2013/test/happy/PrivateTest_25630075.jpg,3,0.985404
data/fer2013/test/happy/PrivateTest_2569530.jpg,3,0.315329
data/fer2013/test/happy/PrivateTest_25805516.jpg,5,0.406027
data/fer2013/test/happy/PrivateTest_258543.jpg,3,0.710557
data/fer2013/test/happy/PrivateTest_26003068.jpg,3,0.991049
data/fer2013/test/happy/PrivateTest_26066717.jpg,3,0.975797
data/fer2013/test/happy/PrivateTest_2626531.jpg,3,0.860118
data/fer2013/test/happy/PrivateTest_2632278.jpg,3,0.785746
data/fer2013/test/happy/PrivateTest_26389494.jpg,3,0.507872
data/fer2013/test/happy/PrivateTest_26570337.jpg,3,0.912751
data/fer2013/test/happy/PrivateTest_26683191.jpg,3,0.898362
data/fer2013/test/happy/PrivateTest_26861770.jpg,3,0.993970
data/fer2013/test/happy/PrivateTest_26956718.jpg,3,0.862908
data/fer2013/test/happy/PrivateTest_27045032.jpg,2,0.552134
data/fer2013/test/happy/PrivateTest_27068178.jpg,3,0.453201
data/fer2013/test/happy/PrivateTest_27144786.jpg,3,0.432646
data/fer2013/test/happy/PrivateTest_27200809.jpg,3,0.866764
data/fer2013/test/happy/PrivateTest_27226756.jpg,3,0.967564
data/fer2013/test/happy/PrivateTest_27353025.jpg,5,0.622789
data/fer2013/test/happy/PrivateTest_27403434.jpg,3,0.994422
data/fer2013/test/happy/PrivateTest_27430217.jpg,3,0.991083
data/fer2013/test/happy/PrivateTest_27554547.jpg,2,0.288683
data/fer2013/test/happy/PrivateTest_27605133.jpg,3,0.985432
data/fer2013/test/happy/PrivateTest_2764941.jpg,3,0.515454
data/fer2013/test/happy/PrivateTest_27678988.jpg,6,0.319067
data/fer2013/test/happy/PrivateTest_27778676.jpg,3,0.997934
data/fer2013/test/happy/PrivateTest_27822169.jpg,3,0.822325
data/fer2013/test/happy/PrivateTest_28122366.jpg,5,0.555712
data/fer2013/test/happy/PrivateTest_28380066.jpg,2,0.266521
data/fer2013/test/happy/PrivateTest_28576977.jpg,3,0.973581
data/fer2013/test/happy/PrivateTest_28726237.jpg,3,0.462203
data/fer2013/test/happy/PrivateTest_28785248.jpg,3,0.545602
data/fer2013/test/happy/PrivateTest_28872144.jpg,3,0.986222
data/fer2013/test/happy/PrivateTest_28973429.jpg,5,0.485265
data/fer2013/test/happy/PrivateTest_29012170.jpg,3,0.585288
data/fer2013/test/happy/PrivateTest_29088731.jpg,3,0.828426
data/fer2013/test/happy/PrivateTest_29089823.jpg,3,0.814086
data/fer2013/test/happy/PrivateTest_2911075.jpg,3,0.464215
data/fer2013/test/happy/PrivateTest_29237936.jpg,3,0.734261
data/fer2013/test/happy/PrivateTest_29270047.jpg,3,0.952717
data/fer2013/test/happy/PrivateTest_29342728.jpg,3,0.966393
data/fer2013/test/happy/PrivateTest_29389785.jpg,3,0.495552
data/fer2013/test/happy/PrivateTest_29518391.jpg,3,0.997237
data/fer2013/test/happy/PrivateTest_29716850.jpg,3,0.583694
data/fer2013/test/happy/PrivateTest_29833448.jpg,3,0.836216
data/fer2013/test/happy/PrivateTest_29990198.jpg,3,0.951913
data/fer2013/test/happy/PrivateTest_30108404.jpg,3,0.965917
data/fer2013/test/happy/PrivateTest_30125552.jpg,5,0.519762
data/fer2013/test/happy/PrivateTest_30199869.jpg,3,0.813533
data/fer2013/test/happy/PrivateTest_30360811.jpg,3,0.917441
data/fer2013/test/happy/PrivateTest_30557630.jpg,3,0.917144
data/fer2013/test/happy/PrivateTest_30792681.jpg,3,0.436585
data/fer2013/test/happy/PrivateTest_30923837.jpg,3,0.978813
data/fer2013/test/happy/PrivateTest_31155640.jpg,2,0.512470
data/fer2013/test/happy/PrivateTest_31313972.jpg,3,0.981177
data/fer2013/test/happy/PrivateTest_31472026.jpg,0,0.324792
data/fer2013/test/happy/PrivateTest_31695363.jpg,3,0.681901
data/fer2013/test/happy/PrivateTest_31974395.jpg,3,0.764181
data/fer2013/test/happy/PrivateTest_32138585.jpg,3,0.420953
data/fer2013/test/happy/PrivateTest_32228474.jpg,5,0.343204
data/fer2013/test/happy/PrivateTest_32245020.jpg,3,0.437769
data/fer2013/test/happy/PrivateTest_32306940.jpg,0,0.291915
data/fer2013/test/happy/PrivateTest_32394750.jpg,2,0.246381
data/fer2013/test/happy/PrivateTest_32570813.jpg,3,0.632118
data/fer2013/test/happy/PrivateTest_32698156.jpg,3,0.993371
data/fer2013/test/happy/PrivateTest_32718461.jpg,3,0.920304
data/fer2013/test/happy/PrivateTest_32785534.jpg,3,0.936474
data/fer2013/test/happy/PrivateTest_32948055.jpg,3,0.438420
data/fer2013/test/happy/PrivateTest_32973527.jpg,3,0.414462
data/fer2013/test/happy/PrivateTest_33118336.jpg,2,0.390773
data/fer2013/test/happy/PrivateTest_33123711.jpg,2,0.431864
data/fer2013/test/happy/PrivateTest_33232827.jpg,3,0.411618
data/fer2013/test/happy/PrivateTest_33247259.jpg,3,0.880699
data/fer2013/test/happy/PrivateTest_33331052.jpg,3,0.656577
data/fer2013/test/happy/PrivateTest_3333329.jpg,3,0.688196
data/fer2013/test/happy/PrivateTest_33333311.jpg,3,0.977736
data/fer2013/test/happy/PrivateTest_33336951.jpg,3,0.863448
data/fer2013/test/happy/PrivateTest_33463963.jpg,3,0.308028
data/fer2013/test/happy/PrivateTest_33571817.jpg,3,0.908256
data/fer2013/test/happy/PrivateTest_33607564.jpg,5,0.544158
data/fer2013/test/happy/PrivateTest_3362951.jpg,5,0.742242
data/fer2013/test/happy/PrivateTest_33854238.jpg,5,0.443714
data/fer2013/test/happy/PrivateTest_33881696.jpg,3,0.444440
data/fer2013/test/happy/PrivateTest_33883054.jpg,3,0.706614
data/fer2013/test/happy/PrivateTest_33932815.jpg,5,0.436165
data/fer2013/test/happy/PrivateTest_3402902.jpg,3,0.684430
data/fer2013/test/happy/PrivateTest_34067979.jpg,3,0.998358
data/fer2013/test/happy/PrivateTest_34104108.jpg,5,0.380417
data/fer2013/test/happy/PrivateTest_34155845.jpg,3,0.866921
data/fer2013/test/happy/PrivateTest_34192971.jpg,3,0.466065
data/fer2013/test/happy/PrivateTest_34210079.jpg,3,0.971717
data/fer2013/test/happy/PrivateTest_3447769.jpg,3,0.862405
data/fer2013/test/happy/PrivateTest_34615392.jpg,3,0.817561
data/fer2013/test/happy/PrivateTest_34633618.jpg,3,0.929779
data/fer2013/test/happy/PrivateTest_34792598.jpg,3,0.988157
data/fer2013/test/happy/PrivateTest_34814394.jpg,3,0.452508
data/fer2013/test/happy/PrivateTest_35073896.jpg,3,0.707554
data/fer2013/test/happy/PrivateTest_35095016.jpg,3,0.996835
data/fer2013/test/happy/PrivateTest_35154145.jpg,3,0.979210
data/fer2013/test/happy/PrivateTest_3524293.jpg,3,0.940271
data/fer2013/test/happy/PrivateTest_35409031.jpg,3,0.689715
data/fer2013/test/happy/PrivateTest_35452818.jpg,3,0.998517
data/fer2013/test/happy/PrivateTest_35591581.jpg,3,0.948343
data/fer2013/test/happy/PrivateTest_3579299.jpg,3,0.988540
data/fer2013/test/happy/PrivateTest_35831352.jpg,3,0.912534
data/fer2013/test/happy/PrivateTest_35847504.jpg,3,0.689114
data/fer2013/test/happy/PrivateTest_35915421.jpg,5,0.324327
data/fer2013/test/happy/PrivateTest_35977388.jpg,3,0.925245
data/fer2013/test/happy/PrivateTest_36188560.jpg,3,0.993123
data/fer2013/test/happy/PrivateTest_36217716.jpg,2,0.398465
data/fer2013/test/happy/PrivateTest_36248019.jpg,3,0.945894
data/fer2013/test/happy/PrivateTest_36260140.jpg,5,0.399515
data/fer2013/test/happy/PrivateTest_36282299.jpg,3,0.916691
data/fer2013/test/happy/PrivateTest_36312696.jpg,5,0.611226
data/fer2013/test/happy/PrivateTest_36349947.jpg,3,0.469834
data/fer2013/test/happy/PrivateTest_36350577.jpg,3,0.665721
data/fer2013/test/happy/PrivateTest_36531981.jpg,5,0.559887
data/fer2013/test/happy/PrivateTest_36679600.jpg,3,0.871131
data/fer2013/test/happy/PrivateTest_36802733.jpg,3,0.990902
data/fer2013/test/happy/PrivateTest_36816441.jpg,3,0.490373
data/fer2013/test/happy/PrivateTest_36821859.jpg,3,0.992647
data/fer2013/test/happy/PrivateTest_37147241.jpg,3,0.659782
data/fer2013/test/happy/PrivateTest_37169140.jpg,3,0.905516
data/fer2013/test/happy/PrivateTest_37370251.jpg,6,0.628689
data/fer2013/test/happy/PrivateTest_37761517.jpg,3,0.949523
data/fer2013/test/happy/PrivateTest_3783569.jpg,3,0.616788
data/fer2013/test/happy/PrivateTest_37884040.jpg,3,0.724253
data/fer2013/test/happy/PrivateTest_37962253.jpg,3,0.938941
data/fer2013/test/happy/PrivateTest_38033391.jpg,3,0.932205
data/fer2013/test/happy/PrivateTest_38437429.jpg,3,0.994136
data/fer2013/test/happy/PrivateTest_38746011.jpg,5,0.439372
data/fer2013/test/happy/PrivateTest_3881907.jpg,3,0.489486
data/fer2013/test/happy/PrivateTest_38910226.jpg,3,0.908754
data/fer2013/test/happy/PrivateTest_39165968.jpg,3,0.853651
data/fer2013/test/happy/PrivateTest_39183439.jpg,3,0.753934
data/fer2013/test/happy/PrivateTest_39312589.jpg,3,0.891733
data/fer2013/test/happy/PrivateTest_39353339.jpg,2,0.234867
data/fer2013/test/happy/PrivateTest_39619534.jpg,3,0.956478
data/fer2013/test/happy/PrivateTest_39819887.jpg,3,0.559769
data/fer2013/test/happy/PrivateTest_39826673.jpg,3,0.977535
data/fer2013/test/happy/PrivateTest_39858083.jpg,5,0.460724
data/fer2013/test/happy/PrivateTest_4014756.jpg,3,0.975307
data/fer2013/test/happy/PrivateTest_40197960.jpg,3,0.802280
data/fer2013/test/happy/PrivateTest_40212958.jpg,5,0.449987
data/fer2013/test/happy/PrivateTest_40249114.jpg,3,0.698367
data/fer2013/test/happy/PrivateTest_40251698.jpg,3,0.864925
data/fer2013/test/happy/PrivateTest_40317032.jpg,3,0.811067
data/fer2013/test/happy/PrivateTest_40374609.jpg,3,0.993368
data/fer2013/test/happy/PrivateTest_40479989.jpg,3,0.934890
data/fer2013/test/happy/PrivateTest_40593216.jpg,3,0.986623
data/fer2013/test/happy/PrivateTest_40614798.jpg,3,0.299131
data/fer2013/test/happy/PrivateTest_40679257.jpg,5,0.757559
data/fer2013/test/happy/PrivateTest_40721195.jpg,5,0.585080
data/fer2013/test/happy/PrivateTest_40735780.jpg,3,0.988140
data/fer2013/test/happy/PrivateTest_40878656.jpg,3,0.984644
data/fer2013/test/happy/PrivateTest_41001463.jpg,3,0.645203
data/fer2013/test/happy/PrivateTest_41066537.jpg,5,0.394056
data/fer2013/test/happy/PrivateTest_41085315.jpg,3,0.737335
data/fer2013/test/happy/PrivateTest_41307619.jpg,3,0.860890
data/fer2013/test/happy/PrivateTest_41344435.jpg,3,0.929294
data/fer2013/test/happy/PrivateTest_41377352.jpg,3,0.793384
data/fer2013/test/happy/PrivateTest_41502047.jpg,3,0.706915
data/fer2013/test/happy/PrivateTest_41527427.jpg,3,0.965581
data/fer2013/test/happy/PrivateTest_41686494.jpg,5,0.437340
data/fer2013/test/happy/PrivateTest_41871309.jpg,3,0.364977
data/fer2013/test/happy/PrivateTest_42062459.jpg,3,0.994672
data/fer2013/test/happy/PrivateTest_42229434.jpg,3,0.990454
data/fer2013/test/happy/PrivateTest_42252389.jpg,3,0.598183
data/fer2013/test/happy/PrivateTest_42595639.jpg,3,0.429117
data/fer2013/test/happy/PrivateTest_42670649.jpg,3,0.529352
data/fer2013/test/happy/PrivateTest_42875973.jpg,3,0.814717
data/fer2013/test/happy/PrivateTest_42921109.jpg,3,0.928921
data/fer2013/test/happy/PrivateTest_42935658.jpg,3,0.974260
data/fer2013/test/happy/PrivateTest_43056060.jpg,3,0.811167
data/fer2013/test/happy/PrivateTest_43091851.jpg,3,0.499106
data/fer2013/test/happy/PrivateTest_43093737.jpg,3,0.850518
data/fer2013/test/happy/PrivateTest_43113610.jpg,3,0.708458
data/fer2013/test/happy/PrivateTest_4315069.jpg,3,0.539898
data/fer2013/test/happy/PrivateTest_43238445.jpg,3,0.835339
data/fer2013/test/happy/PrivateTest_43353931.jpg,3,0.933524
data/fer2013/test/happy/PrivateTest_43360059.jpg,3,0.675083
data/fer2013/test/happy/PrivateTest_43384411.jpg,3,0.912847
data/fer2013/test/happy/PrivateTest_43551122.jpg,3,0.909541
data/fer2013/test/happy/PrivateTest_43612548.jpg,3,0.601266
data/fer2013/test/happy/PrivateTest_43720250.jpg,6,0.340635
data/fer2013/test/happy/PrivateTest_4378436.jpg,3,0.771446
data/fer2013/test/happy/PrivateTest_43849174.jpg,3,0.746706
data/fer2013/test/happy/PrivateTest_4387990.jpg,5,0.422527
data/fer2013/test/happy/PrivateTest_4388358.jpg,3,0.978928
data/fer2013/test/happy/PrivateTest_43893024.jpg,3,0.873014
data/fer2013/test/happy/PrivateTest_44119689.jpg,3,0.993525
data/fer2013/test/happy/PrivateTest_44168188.jpg,3,0.829511
data/fer2013/test/happy/PrivateTest_44181357.jpg,3,0.695368
data/fer2013/test/happy/PrivateTest_44461086.jpg,3,0.742007
data/fer2013/test/happy/PrivateTest_44495000.jpg,3,0.728001
data/fer2013/test/happy/PrivateTest_44648662.jpg,3,0.539168
data/fer2013/test/happy/PrivateTest_44763114.jpg,3,0.952930
data/fer2013/test/happy/PrivateTest_44791243.jpg,3,0.781248
data/fer2013/test/happy/PrivateTest_44817677.jpg,3,0.964658
data/fer2013/test/happy/PrivateTest_4514883.jpg,3,0.678422
data/fer2013/test/happy/PrivateTest_45158900.jpg,3,0.808509
data/fer2013/test/happy/PrivateTest_45175593.jpg,3,0.913468
data/fer2013/test/happy/PrivateTest_4518933.jpg,3,0.999780
data/fer2013/test/happy/PrivateTest_45375162.jpg,3,0.902966
data/fer2013/test/happy/PrivateTest_45699463.jpg,3,0.964716
data/fer2013/test/happy/PrivateTest_45765115.jpg,3,0.901683
data/fer2013/test/happy/PrivateTest_4576701.jpg,3,0.931483
data/fer2013/test/happy/PrivateTest_45910002.jpg,3,0.722907
data/fer2013/test/happy/PrivateTest_45965771.jpg,5,0.652850
data/fer2013/test/happy/PrivateTest_45987104.jpg,3,0.889018
data/fer2013/test/happy/PrivateTest_46068756.jpg,3,0.728958
data/fer2013/test/happy/PrivateTest_46081026.jpg,3,0.974692
data/fer2013/test/happy/PrivateTest_46100411.jpg,5,0.292447
data/fer2013/test/happy/PrivateTest_4628769.jpg,3,0.976678
data/fer2013/test/happy/PrivateTest_46345890.jpg,3,0.629191
data/fer2013/test/happy/PrivateTest_46389051.jpg,3,0.444678
data/fer2013/test/happy/PrivateTest_46477969.jpg,3,0.890567
data/fer2013/test/happy/PrivateTest_46585222.jpg,5,0.638702
data/fer2013/test/happy/PrivateTest_46665621.jpg,2,0.222079
data/fer2013/test/happy/PrivateTest_46775695.jpg,3,0.543865
data/fer2013/test/happy/PrivateTest_46776895.jpg,3,0.939864
data/fer2013/test/happy/PrivateTest_46912406.jpg,3,0.730654
data/fer2013/test/happy/PrivateTest_47046591.jpg,0,0.312053
data/fer2013/test/happy/PrivateTest_47110154.jpg,3,0.957281
data/fer2013/test/happy/PrivateTest_47162929.jpg,3,0.965331
data/fer2013/test/happy/PrivateTest_47361515.jpg,3,0.444088
data/fer2013/test/happy/PrivateTest_47368288.jpg,2,0.342487
data/fer2013/test/happy/PrivateTest_47422176.jpg,3,0.941260
data/fer2013/test/happy/PrivateTest_47631580.jpg,3,0.987184
data/fer2013/test/happy/PrivateTest_47899678.jpg,3,0.430181
data/fer2013/test/happy/PrivateTest_47981787.jpg,3,0.982586
data/fer2013/test/happy/PrivateTest_48134791.jpg,3,0.980038
data/fer2013/test/happy/PrivateTest_48527331.jpg,3,0.290034
data/fer2013/test/happy/PrivateTest_48540735.jpg,3,0.901547
data/fer2013/test/happy/PrivateTest_48564083.jpg,3,0.545295
data/fer2013/test/happy/PrivateTest_48567381.jpg,5,0.608405
data/fer2013/test/happy/PrivateTest_4871052.jpg,5,0.312440
data/fer2013/test/happy/PrivateTest_48802275.jpg,3,0.998804
data/fer2013/test/happy/PrivateTest_48829836.jpg,3,0.907774
data/fer2013/test/happy/PrivateTest_48951404.jpg,3,0.850162
data/fer2013/test/happy/PrivateTest_49048956.jpg,3,0.988854
data/fer2013/test/happy/PrivateTest_49122700.jpg,3,0.842377
data/fer2013/test/happy/PrivateTest_49210125.jpg,3,0.686278
data/fer2013/test/happy/PrivateTest_4956142.jpg,3,0.979368
data/fer2013/test/happy/PrivateTest_49578545.jpg,3,0.614371
data/fer2013/test/happy/PrivateTest_49591470.jpg,3,0.921626
data/fer2013/test/happy/PrivateTest_49739183.jpg,0,0.317907
data/fer2013/test/happy/PrivateTest_49810785.jpg,3,0.999101
data/fer2013/test/happy/PrivateTest_49826303.jpg,3,0.972409
data/fer2013/test/happy/PrivateTest_49869263.jpg,3,0.973314
data/fer2013/test/happy/PrivateTest_49906218.jpg,3,0.804222
data/fer2013/test/happy/PrivateTest_49985241.jpg,3,0.870159
data/fer2013/test/happy/PrivateTest_50560883.jpg,3,0.709022
data/fer2013/test/happy/PrivateTest_50661112.jpg,3,0.527723
data/fer2013/test/happy/PrivateTest_50671595.jpg,3,0.951171
data/fer2013/test/happy/PrivateTest_50677784.jpg,4,0.364708
data/fer2013/test/happy/PrivateTest_5108520.jpg,3,0.880478
data/fer2013/test/happy/PrivateTest_51171902.jpg,3,0.551001
data/fer2013/test/happy/PrivateTest_51176935.jpg,3,0.357830
data/fer2013/test/happy/PrivateTest_5142883.jpg,3,0.833070
data/fer2013/test/happy/PrivateTest_5144973.jpg,5,0.410605
data/fer2013/test/happy/PrivateTest_51718636.jpg,3,0.999403
data/fer2013/test/happy/PrivateTest_51907748.jpg,3,0.824011
data/fer2013/test/happy/PrivateTest_51922394.jpg,3,0.770194
data/fer2013/test/happy/PrivateTest_52109800.jpg,3,0.402566
data/fer2013/test/happy/PrivateTest_52113835.jpg,3,0.951591
data/fer2013/test/happy/PrivateTest_52181196.jpg,3,0.973956
data/fer2013/test/happy/PrivateTest_52251559.jpg,3,0.947255
data/fer2013/test/happy/PrivateTest_52359058.jpg,5,0.625942
data/fer2013/test/happy/PrivateTest_52389156.jpg,3,0.573081
data/fer2013/test/happy/PrivateTest_52523736.jpg,3,0.990588
data/fer2013/test/happy/PrivateTest_52544508.jpg,3,0.993036
data/fer2013/test/happy/PrivateTest_52646176.jpg,3,0.989289
data/fer2013/test/happy/PrivateTest_52743340.jpg,3,0.948558
data/fer2013/test/happy/PrivateTest_52811908.jpg,3,0.991046
data/fer2013/test/happy/PrivateTest_52863251.jpg,3,0.911435
data/fer2013/test/happy/PrivateTest_52877143.jpg,3,0.995910
data/fer2013/test/happy/PrivateTest_52900614.jpg,3,0.986008
data/fer2013/test/happy/PrivateTest_52900901.jpg,3,0.706165
data/fer2013/test/happy/PrivateTest_53068178.jpg,3,0.836279
data/fer2013/test/happy/PrivateTest_53148039.jpg,5,0.361152
data/fer2013/test/happy/PrivateTest_53246956.jpg,3,0.976998
data/fer2013/test/happy/PrivateTest_5329013.jpg,3,0.602359
data/fer2013/test/happy/PrivateTest_53333483.jpg,5,0.226017
data/fer2013/test/happy/PrivateTest_53552763.jpg,3,0.980778
data/fer2013/test/happy/PrivateTest_53677858.jpg,3,0.992883
data/fer2013/test/happy/PrivateTest_53681643.jpg,3,0.685789
data/fer2013/test/happy/PrivateTest_53755340.jpg,3,0.996383
data/fer2013/test/happy/PrivateTest_53796138.jpg,2,0.757989
data/fer2013/test/happy/PrivateTest_53993520.jpg,3,0.312323
data/fer2013/test/happy/PrivateTest_54027664.jpg,5,0.471299
data/fer2013/test/happy/PrivateTest_54035452.jpg,3,0.845572
data/fer2013/test/happy/PrivateTest_54140791.jpg,3,0.485741
data/fer2013/test/happy/PrivateTest_54165289.jpg,3,0.926238
data/fer2013/test/happy/PrivateTest_54239372.jpg,0,0.313264
data/fer2013/test/happy/PrivateTest_54275829.jpg,5,0.508228
data/fer2013/test/happy/PrivateTest_54368418.jpg,3,0.908791
data/fer2013/test/happy/PrivateTest_54479403.jpg,3,0.998948
data/fer2013/test/happy/PrivateTest_54555933.jpg,3,0.993334
data/fer2013/test/happy/PrivateTest_54646331.jpg,3,0.999599
data/fer2013/test/happy/PrivateTest_54712038.jpg,3,0.958012
data/fer2013/test/happy/PrivateTest_54940776.jpg,3,0.976769
data/fer2013/test/happy/PrivateTest_5514183.jpg,4,0.743562
data/fer2013/test/happy/PrivateTest_55175736.jpg,3,0.962485
data/fer2013/test/happy/PrivateTest_55258572.jpg,3,0.761325
data/fer2013/test/happy/PrivateTest_55497947.jpg,6,0.579751
data/fer2013/test/happy/PrivateTest_55512604.jpg,3,0.974463
data/fer2013/test/happy/PrivateTest_55527059.jpg,5,0.310037
data/fer2013/test/happy/PrivateTest_556985.jpg,3,0.962532
data/fer2013/test/happy/PrivateTest_55888910.jpg,3,0.694074
data/fer2013/test/happy/PrivateTest_56190110.jpg,5,0.616194
data/fer2013/test/happy/PrivateTest_56336763.jpg,3,0.452238
data/fer2013/test/happy/PrivateTest_56410190.jpg,3,0.982495
data/fer2013/test/happy/PrivateTest_56495773.jpg,5,0.398664
data/fer2013/test/happy/PrivateTest_56510523.jpg,3,0.760336
data/fer2013/test/happy/PrivateTest_56630556.jpg,3,0.290538
data/fer2013/test/happy/PrivateTest_56913383.jpg,3,0.981634
data/fer2013/test/happy/PrivateTest_57066855.jpg,3,0.655289
data/fer2013/test/happy/PrivateTest_57202584.jpg,3,0.997827
data/fer2013/test/happy/PrivateTest_57229385.jpg,3,0.483409
